season,as_of_utc_date,game_id,game_date_et,game_status,game_status_text,away_team,home_team,matchup,possessions,rows_before_exclusion,rows_excluded_score_margin,rows_excluded_intentional,rows_excluded_total,rows_used_in_model,adjusted_mean_M_t_if_L_t_eq_1,adjusted_mean_M_t_if_L_t_eq_0,WMI_controlledgame,beta_L_t,irr_L_t,p_value_L_t,fit_status,wmi_controlledgame_percentile
2025-26,2026-03-23,22500025,2025-10-31T22:00:00-04:00,3,Final,UTA,PHX,UTA @ PHX,202,202,113,0,113,89,0.2738159048438378,0.2007249865999121,1.364134627591788,0.310520255131178,1.3641346275917876,0.5190358654395901,ok,94.19167473378509
2025-26,2026-03-23,22500026,2025-10-31T22:00:00-04:00,3,Final,DEN,POR,DEN @ POR,196,196,0,1,1,195,0.1981492629572727,0.315090771696549,0.628864063172571,-0.4638401614209536,0.6288640631725709,0.1367398627999862,ok,39.01258470474346
2025-26,2026-03-23,22500027,2025-10-31T22:30:00-04:00,3,Final,NOP,LAC,NOP @ LAC,197,197,6,0,6,191,0.2430183569572599,0.248190413119055,0.9791609349579752,-0.0210592628749052,0.9791609349579752,0.9452873228736016,ok,76.96030977734753
2025-26,2026-03-23,22500028,2025-11-07T19:00:00-05:00,3,Final,BOS,ORL,BOS @ ORL,198,198,4,0,4,194,0.208605892866083,0.3249379028437609,0.6419869490152599,-0.4431873041354723,0.6419869490152599,0.1401211544902725,ok,41.142303969022265
2025-26,2026-03-23,22500029,2025-11-07T19:00:00-05:00,3,Final,CLE,WAS,CLE @ WAS,207,207,114,0,114,93,0.17352545586585,0.2909815876090802,0.5963451409130848,-0.5169356840361233,0.5963451409130847,0.2830026298503093,ok,34.269119070667955
2025-26,2026-03-23,22500030,2025-11-07T19:30:00-05:00,3,Final,TOR,ATL,TOR @ ATL,200,200,0,1,1,199,0.1643332135174771,0.2460754256190436,0.667816435160356,-0.4037419408734253,0.6678164351603562,0.2461993434303155,ok,45.2081316553727
2025-26,2026-03-23,22500031,2025-11-07T19:30:00-05:00,3,Final,DET,BKN,DET @ BKN,199,199,63,1,63,136,0.0792910020267556,0.2805281419891455,0.2826490114842868,-1.2635493931806383,0.2826490114842868,0.0202168749068496,ok,7.066795740561471
2025-26,2026-03-23,22500032,2025-11-07T19:30:00-05:00,3,Final,HOU,SAS,HOU @ SAS,200,200,0,1,1,199,0.1673408777906364,0.2720207840733793,0.6151768084952477,-0.4858455590057457,0.6151768084952476,0.1507205914685967,ok,36.979670861568245
2025-26,2026-03-23,22500033,2025-11-07T20:00:00-05:00,3,Final,CHA,MIA,CHA @ MIA,211,211,42,1,42,169,0.1551508394791283,0.2213947820291854,0.7007881489215746,-0.3555496502883688,0.7007881489215745,0.3814427652378838,ok,49.17715392061955
2025-26,2026-03-23,22500034,2025-11-07T20:00:00-05:00,3,Final,DAL,MEM,DAL @ MEM,198,198,117,0,117,81,0.1968791709759894,0.2375087462091572,0.8289344039676408,-0.187614253675183,0.828934403967641,0.7115649210980086,ok,62.82671829622459
2025-26,2026-03-23,22500035,2025-11-07T20:00:00-05:00,3,Final,CHI,MIL,CHI @ MIL,211,211,5,0,5,206,0.1675635964563618,0.2208712140004291,0.7586484151621328,-0.2762168300368176,0.7586484151621331,0.4365332887715457,ok,55.663117134559535
2025-26,2026-03-23,22500036,2025-11-07T20:00:00-05:00,3,Final,UTA,MIN,UTA @ MIN,210,210,189,0,189,21,3.289790566270807e-10,0.1173929880137312,2.8023739934841822e-09,-19.692798924175335,2.8023739934841806e-09,0.9990645896543612,ok,2.2265246853823815
