season,game_id,game_date_et,away_team,home_team,matchup,source,possessions,n1_count_L_t_eq_1,n0_count_L_t_eq_0,mean_M_t_where_L_t_eq_1,mean_M_t_where_L_t_eq_0,WMI,as_of_utc_date,game_status,game_status_text,wmi_percentile
2020-21,22000141,20210110,UTA,DET,UTA @ DET,data.nba.com mobile_teams v2015 play-by-play,182,64,118,0.25,0.2796610169491525,0.893939393939394,,,,48.25330756652297
2020-21,22000142,20210110,CHI,LAC,CHI @ LAC,data.nba.com mobile_teams v2015 play-by-play,203,61,142,0.2131147540983606,0.2183098591549295,0.9762030671602326,,,,57.32124275308459
2020-21,22000143,20210110,OKC,BKN,OKC @ BKN,data.nba.com mobile_teams v2015 play-by-play,208,58,150,0.2068965517241379,0.18,1.1494252873563218,,,,72.84079084287201
2020-21,22000144,20210110,DEN,NYK,DEN @ NYK,data.nba.com mobile_teams v2015 play-by-play,181,61,120,0.2459016393442623,0.2583333333333333,0.9518773135906926,,,,54.67518953471087
2020-21,22000145,20210509,MIA,BOS,MIA @ BOS,data.nba.com mobile_teams v2015 play-by-play,199,67,132,0.2238805970149253,0.2424242424242424,0.9235074626865672,,,,51.553441355730634
2020-21,22000146,20210110,LAL,HOU,LAL @ HOU,data.nba.com mobile_teams v2015 play-by-play,212,64,148,0.125,0.2229729729729729,0.5606060606060607,,,,12.79916753381894
2020-21,22000147,20210110,SAS,MIN,SAS @ MIN,data.nba.com mobile_teams v2015 play-by-play,194,56,138,0.25,0.181159420289855,1.38,,,,86.98528318715624
2020-21,22000148,20210110,TOR,GSW,TOR @ GSW,data.nba.com mobile_teams v2015 play-by-play,198,62,136,0.2580645161290322,0.2352941176470588,1.096774193548387,,,,68.66359447004609
2020-21,22000149,20210111,NYK,CHA,NYK @ CHA,data.nba.com mobile_teams v2015 play-by-play,181,62,119,0.064516129032258,0.2689075630252101,0.2399193548387097,,,,0.5648877657202319
2020-21,22000150,20210111,MEM,CLE,MEM @ CLE,data.nba.com mobile_teams v2015 play-by-play,190,63,127,0.1428571428571428,0.2440944881889764,0.5852534562211981,,,,14.47896536346068
2020-21,22000151,20210111,MIL,ORL,MIL @ ORL,data.nba.com mobile_teams v2015 play-by-play,198,49,149,0.3061224489795918,0.1476510067114094,2.0732838589981446,,,,98.84049353352164
2020-21,22000152,20210111,PHX,WAS,PHX @ WAS,data.nba.com mobile_teams v2015 play-by-play,191,70,121,0.2428571428571428,0.2892561983471074,0.839591836734694,,,,42.210495020068386
2020-21,22000153,20210111,PHI,ATL,PHI @ ATL,data.nba.com mobile_teams v2015 play-by-play,197,50,147,0.22,0.1632653061224489,1.3475,,,,85.54333283781776
2020-21,22000154,20210512,NOP,DAL,NOP @ DAL,data.nba.com mobile_teams v2015 play-by-play,202,74,128,0.2027027027027027,0.296875,0.6827880512091039,,,,24.04489371190724
2020-21,22000155,20210111,TOR,POR,TOR @ POR,data.nba.com mobile_teams v2015 play-by-play,194,60,134,0.1666666666666666,0.2313432835820895,0.7204301075268816,,,,28.48223576631485
2020-21,22000156,20210111,IND,SAC,IND @ SAC,data.nba.com mobile_teams v2015 play-by-play,207,57,150,0.1578947368421052,0.1933333333333333,0.8166969147005444,,,,39.52727813289728
2020-21,22000157,20210112,MIA,PHI,MIA @ PHI,data.nba.com mobile_teams v2015 play-by-play,232,66,166,0.1363636363636363,0.2048192771084337,0.6657754010695187,,,,22.17927753827858
2020-21,22000158,20210112,DEN,BKN,DEN @ BKN,data.nba.com mobile_teams v2015 play-by-play,193,62,131,0.2258064516129032,0.2213740458015267,1.0200222469410456,,,,61.73628660621377
2020-21,22000159,20210112,UTA,CLE,UTA @ CLE,data.nba.com mobile_teams v2015 play-by-play,190,49,141,0.1632653061224489,0.1773049645390071,0.9208163265306122,,,,51.28586294038947
2020-21,22000160,20210507,BOS,CHI,BOS @ CHI,data.nba.com mobile_teams v2015 play-by-play,196,60,136,0.25,0.213235294117647,1.1724137931034484,,,,74.26787572469155
2020-21,22000161,20210112,LAL,HOU,LAL @ HOU,data.nba.com mobile_teams v2015 play-by-play,208,66,142,0.1818181818181818,0.2394366197183098,0.7593582887700535,,,,33.26891630741787
2020-21,22000162,20210112,SAS,OKC,SAS @ OKC,data.nba.com mobile_teams v2015 play-by-play,202,66,136,0.2878787878787879,0.2426470588235294,1.1864095500459138,,,,75.35305485357514
2020-21,22000163,20210112,IND,GSW,IND @ GSW,data.nba.com mobile_teams v2015 play-by-play,202,55,147,0.2181818181818181,0.1904761904761904,1.1454545454545455,,,,72.52861602497399
2020-21,22000164,20210113,DAL,CHA,DAL @ CHA,data.nba.com mobile_teams v2015 play-by-play,191,58,133,0.1724137931034483,0.2180451127819548,0.7907253269916766,,,,36.82176304444775
2020-21,22000165,20210113,MIL,DET,MIL @ DET,data.nba.com mobile_teams v2015 play-by-play,193,67,126,0.1194029850746268,0.2539682539682539,0.4701492537313433,,,,6.867845993756504
2020-21,22000166,20210318,UTA,WAS,UTA @ WAS,data.nba.com mobile_teams v2015 play-by-play,216,78,138,0.3717948717948718,0.2608695652173913,1.4252136752136753,,,,88.61305188048163
2020-21,22000167,20210321,ORL,BOS,ORL @ BOS,data.nba.com mobile_teams v2015 play-by-play,183,56,127,0.1785714285714285,0.2362204724409448,0.7559523809523809,,,,32.90471235320351
2020-21,22000168,20210113,BKN,NYK,BKN @ NYK,data.nba.com mobile_teams v2015 play-by-play,183,45,138,0.2,0.1594202898550724,1.2545454545454546,,,,80.22892819979188
2020-21,22000169,20210113,MEM,MIN,MEM @ MIN,data.nba.com mobile_teams v2015 play-by-play,201,62,139,0.2419354838709677,0.2302158273381295,1.050907258064516,,,,64.6350527724097
2020-21,22000170,20210113,LAL,OKC,LAL @ OKC,data.nba.com mobile_teams v2015 play-by-play,196,57,139,0.2631578947368421,0.2086330935251798,1.261343012704174,,,,80.68975769287944
2020-21,22000171,20210330,ATL,PHX,ATL @ PHX,data.nba.com mobile_teams v2015 play-by-play,190,53,137,0.2452830188679245,0.1824817518248175,1.3441509433962264,,,,85.32778355879293
2020-21,22000172,20210113,NOP,LAC,NOP @ LAC,data.nba.com mobile_teams v2015 play-by-play,184,58,126,0.3448275862068966,0.2063492063492063,1.671087533156499,,,,95.25791586145384
2020-21,22000173,20210113,POR,SAC,POR @ SAC,data.nba.com mobile_teams v2015 play-by-play,193,68,125,0.1764705882352941,0.28,0.6302521008403361,,,,18.6264308012487
2020-21,22000174,20210114,MIA,PHI,MIA @ PHI,data.nba.com mobile_teams v2015 play-by-play,211,63,148,0.238095238095238,0.2094594594594594,1.1367127496159757,,,,71.7258807789505
2020-21,22000175,20210114,CHA,TOR,CHA @ TOR,data.nba.com mobile_teams v2015 play-by-play,195,40,155,0.15,0.1483870967741935,1.0108695652173914,,,,60.84435855507656
2020-21,22000176,20210114,HOU,SAS,HOU @ SAS,data.nba.com mobile_teams v2015 play-by-play,198,54,144,0.1851851851851851,0.2013888888888889,0.9195402298850572,,,,51.122342797680986
2020-21,22000177,20210114,GSW,DEN,GSW @ DEN,data.nba.com mobile_teams v2015 play-by-play,208,71,137,0.1690140845070422,0.2554744525547445,0.6615694164989939,,,,21.733313512709977
2020-21,22000178,20210114,IND,POR,IND @ POR,data.nba.com mobile_teams v2015 play-by-play,191,55,136,0.2727272727272727,0.2058823529411764,1.324675324675325,,,,84.38382637133938
2020-21,22000179,20210401,WAS,DET,WAS @ DET,data.nba.com mobile_teams v2015 play-by-play,209,62,147,0.0967741935483871,0.2244897959183673,0.4310850439882698,,,,5.1137208265199945
2020-21,22000180,20210115,ORL,BOS,ORL @ BOS,data.nba.com mobile_teams v2015 play-by-play,194,54,140,0.2777777777777778,0.2,1.3888888888888888,,,,87.31232347257321
2020-21,22000181,20210115,NYK,CLE,NYK @ CLE,data.nba.com mobile_teams v2015 play-by-play,189,66,123,0.303030303030303,0.2276422764227642,1.3311688311688312,,,,84.72573212427531
2020-21,22000182,20210115,DAL,MIL,DAL @ MIL,data.nba.com mobile_teams v2015 play-by-play,198,61,137,0.1639344262295081,0.2262773722627737,0.7244843997884717,,,,28.98766166195927
2020-21,22000183,20210505,MEM,MIN,MEM @ MIN,data.nba.com mobile_teams v2015 play-by-play,206,71,135,0.2957746478873239,0.2518518518518518,1.1743993371996686,,,,74.40166493236212
2020-21,22000184,20210115,CHI,OKC,CHI @ OKC,data.nba.com mobile_teams v2015 play-by-play,230,71,159,0.1126760563380281,0.2327044025157232,0.4842025123715264,,,,7.744908577374758
2020-21,22000185,20210304,GSW,PHX,GSW @ PHX,data.nba.com mobile_teams v2015 play-by-play,207,45,162,0.0888888888888888,0.1481481481481481,0.6000000000000001,,,,15.623606362420098
2020-21,22000186,20210115,ATL,UTA,ATL @ UTA,data.nba.com mobile_teams v2015 play-by-play,204,57,147,0.087719298245614,0.2040816326530612,0.4298245614035087,,,,4.98736435260889
2020-21,22000187,20210115,NOP,LAL,NOP @ LAL,data.nba.com mobile_teams v2015 play-by-play,190,55,135,0.2181818181818181,0.2,1.0909090909090908,,,,68.06897576928795
2020-21,22000188,20210115,LAC,SAC,LAC @ SAC,data.nba.com mobile_teams v2015 play-by-play,193,52,141,0.1153846153846153,0.1843971631205673,0.6257396449704142,,,,18.18789950943957
2020-21,22000189,20210116,HOU,SAS,HOU @ SAS,data.nba.com mobile_teams v2015 play-by-play,202,65,137,0.2769230769230769,0.2262773722627737,1.2238213399503723,,,,78.29641742232793
2020-21,22000190,20210116,ORL,BKN,ORL @ BKN,data.nba.com mobile_teams v2015 play-by-play,203,56,147,0.2142857142857142,0.1836734693877551,1.1666666666666663,,,,73.91853723799613
2020-21,22000191,20210116,CHA,TOR,CHA @ TOR,data.nba.com mobile_teams v2015 play-by-play,202,73,129,0.1643835616438356,0.2790697674418604,0.589041095890411,,,,14.761409246320795
2020-21,22000192,20210116,DET,MIA,DET @ MIA,data.nba.com mobile_teams v2015 play-by-play,192,77,115,0.2727272727272727,0.3130434782608696,0.8712121212121211,,,,45.488330607997625
2020-21,22000193,20210116,PHI,MEM,PHI @ MEM,data.nba.com mobile_teams v2015 play-by-play,203,62,141,0.3548387096774194,0.2127659574468085,1.667741935483871,,,,95.19845399137805
2020-21,22000194,20210313,IND,PHX,IND @ PHX,data.nba.com mobile_teams v2015 play-by-play,208,56,152,0.1428571428571428,0.1907894736842105,0.7487684729064039,,,,32.03508250334473
2020-21,22000195,20210116,ATL,POR,ATL @ POR,data.nba.com mobile_teams v2015 play-by-play,205,67,138,0.2537313432835821,0.2391304347826087,1.0610583446404342,,,,65.63103909617958
2020-21,22000196,20210117,NYK,BOS,NYK @ BOS,data.nba.com mobile_teams v2015 play-by-play,194,74,120,0.3243243243243243,0.2916666666666667,1.111969111969112,,,,69.86769733908132
2020-21,22000197,20210425,CLE,WAS,CLE @ WAS,data.nba.com mobile_teams v2015 play-by-play,194,70,124,0.2857142857142857,0.282258064516129,1.0122448979591836,,,,61.08220603537981
2020-21,22000198,20210117,CHI,DAL,CHI @ DAL,data.nba.com mobile_teams v2015 play-by-play,210,80,130,0.175,0.3076923076923077,0.56875,,,,13.319458896982312
2020-21,22000199,20210410,PHI,OKC,PHI @ OKC,data.nba.com mobile_teams v2015 play-by-play,200,63,137,0.1428571428571428,0.2262773722627737,0.6313364055299538,,,,18.67102720380556
2020-21,22000200,20210117,UTA,DEN,UTA @ DEN,data.nba.com mobile_teams v2015 play-by-play,186,74,112,0.1621621621621621,0.3303571428571428,0.4908692476260044,,,,8.071948862791736
2020-21,22000201,20210117,NOP,SAC,NOP @ SAC,data.nba.com mobile_teams v2015 play-by-play,201,63,138,0.238095238095238,0.2318840579710145,1.0267857142857142,,,,62.39036717704772
2020-21,22000202,20210117,IND,LAC,IND @ LAC,data.nba.com mobile_teams v2015 play-by-play,206,63,143,0.1428571428571428,0.2307692307692307,0.619047619047619,,,,17.444626133491898
2020-21,22000203,20210118,ORL,NYK,ORL @ NYK,data.nba.com mobile_teams v2015 play-by-play,192,62,130,0.3225806451612903,0.2230769230769231,1.4460511679644048,,,,89.460383529062
2020-21,22000204,20210514,CLE,WAS,CLE @ WAS,data.nba.com mobile_teams v2015 play-by-play,200,70,130,0.2571428571428571,0.2615384615384615,0.9831932773109242,,,,58.06451612903226
2020-21,22000205,20210118,MIN,ATL,MIN @ ATL,data.nba.com mobile_teams v2015 play-by-play,209,69,140,0.144927536231884,0.2285714285714285,0.6340579710144928,,,,18.983202021703583
2020-21,22000206,20210118,DET,MIA,DET @ MIA,data.nba.com mobile_teams v2015 play-by-play,191,75,116,0.2533333333333333,0.3189655172413793,0.7942342342342342,,,,37.14880332986473
2020-21,22000207,20210118,SAS,POR,SAS @ POR,data.nba.com mobile_teams v2015 play-by-play,194,48,146,0.1458333333333333,0.1780821917808219,0.8189102564102565,,,,39.8394529507953
2020-21,22000208,20210118,PHX,MEM,PHX @ MEM,data.nba.com mobile_teams v2015 play-by-play,195,50,145,0.4,0.1586206896551724,2.5217391304347827,,,,99.7472870521778
2020-21,22000209,20210118,MIL,BKN,MIL @ BKN,data.nba.com mobile_teams v2015 play-by-play,210,58,152,0.2068965517241379,0.1973684210526315,1.0482758620689654,,,,64.45666716218224
2020-21,22000210,20210118,DAL,TOR,DAL @ TOR,data.nba.com mobile_teams v2015 play-by-play,199,61,138,0.180327868852459,0.2246376811594203,0.8027498677948176,,,,37.87721123829345
2020-21,22000211,20210118,HOU,CHI,HOU @ CHI,data.nba.com mobile_teams v2015 play-by-play,213,55,158,0.1818181818181818,0.170886075949367,1.063973063973064,,,,65.85402110896388
2020-21,22000212,20210118,GSW,LAL,GSW @ LAL,data.nba.com mobile_teams v2015 play-by-play,203,72,131,0.2222222222222222,0.2748091603053435,0.8086419753086419,,,,38.70224468559536
2020-21,22000213,20210119,OKC,DEN,OKC @ DEN,data.nba.com mobile_teams v2015 play-by-play,206,58,148,0.1724137931034483,0.1824324324324324,0.9450830140485312,,,,53.85758882116842
2020-21,22000214,20210119,NOP,UTA,NOP @ UTA,data.nba.com mobile_teams v2015 play-by-play,194,57,137,0.1052631578947368,0.2116788321167883,0.4972776769509981,,,,8.547643823398246
2020-21,22000215,20210207,WAS,CHA,WAS @ CHA,data.nba.com mobile_teams v2015 play-by-play,202,62,140,0.2580645161290322,0.2285714285714285,1.1290322580645162,,,,71.14612754571131
2020-21,22000216,20210120,BKN,CLE,BKN @ CLE,data.nba.com mobile_teams v2015 play-by-play,237,73,164,0.136986301369863,0.2256097560975609,0.6071825249907441,,,,16.307417868291957
2020-21,22000217,20210120,DAL,IND,DAL @ IND,data.nba.com mobile_teams v2015 play-by-play,202,58,144,0.1551724137931034,0.2083333333333333,0.7448275862068966,,,,31.581685744016653
2020-21,22000218,20210120,BOS,PHI,BOS @ PHI,data.nba.com mobile_teams v2015 play-by-play,193,74,119,0.3783783783783784,0.3025210084033613,1.250750750750751,,,,80.00594618700758
2020-21,22000219,20210120,DET,ATL,DET @ ATL,data.nba.com mobile_teams v2015 play-by-play,213,72,141,0.3194444444444444,0.2340425531914893,1.3648989898989898,,,,86.30890441504386
2020-21,22000220,20210120,MIA,TOR,MIA @ TOR,data.nba.com mobile_teams v2015 play-by-play,190,58,132,0.1896551724137931,0.2272727272727272,0.8344827586206897,,,,41.43005797532332
2020-21,22000221,20210120,ORL,MIN,ORL @ MIN,data.nba.com mobile_teams v2015 play-by-play,192,58,134,0.1896551724137931,0.2164179104477611,0.8763376932223543,,,,46.075516574996286
2020-21,22000222,20210120,PHX,HOU,PHX @ HOU,data.nba.com mobile_teams v2015 play-by-play,208,60,148,0.2666666666666666,0.2027027027027027,1.3155555555555554,,,,83.69258213170804
2020-21,22000223,20210120,SAS,GSW,SAS @ GSW,data.nba.com mobile_teams v2015 play-by-play,206,64,142,0.21875,0.2183098591549295,1.0020161290322582,,,,60.01189237401516
2020-21,22000224,20210120,SAC,LAC,SAC @ LAC,data.nba.com mobile_teams v2015 play-by-play,206,50,156,0.26,0.1538461538461538,1.69,,,,95.62955254942769
2020-21,22000225,20210423,MEM,POR,MEM @ POR,data.nba.com mobile_teams v2015 play-by-play,210,69,141,0.2028985507246377,0.2624113475177305,0.773207990599295,,,,34.96357960457856
2020-21,22000226,20210121,LAL,MIL,LAL @ MIL,data.nba.com mobile_teams v2015 play-by-play,200,45,155,0.1111111111111111,0.1548387096774193,0.7175925925925926,,,,28.11803181210049
2020-21,22000227,20210121,NOP,UTA,NOP @ UTA,data.nba.com mobile_teams v2015 play-by-play,207,64,143,0.265625,0.2377622377622377,1.1171875,,,,70.28393042961201
2020-21,22000228,20210121,NYK,GSW,NYK @ GSW,data.nba.com mobile_teams v2015 play-by-play,199,87,112,0.3218390804597701,0.375,0.8582375478927203,,,,44.38828601159506
2020-21,22000229,20210122,CHI,CHA,CHI @ CHA,data.nba.com mobile_teams v2015 play-by-play,203,58,145,0.1551724137931034,0.2,0.7758620689655172,,,,35.26832168871711
2020-21,22000230,20210122,HOU,DET,HOU @ DET,data.nba.com mobile_teams v2015 play-by-play,200,67,133,0.2985074626865671,0.2406015037593984,1.2406716417910448,,,,79.27010554481939
2020-21,22000231,20210122,ORL,IND,ORL @ IND,data.nba.com mobile_teams v2015 play-by-play,204,59,145,0.2711864406779661,0.193103448275862,1.404358353510896,,,,87.94410584212874
2020-21,22000232,20210122,BKN,CLE,BKN @ CLE,data.nba.com mobile_teams v2015 play-by-play,199,64,135,0.3125,0.2074074074074074,1.5066964285714286,,,,91.60101085179129
2020-21,22000233,20210122,BOS,PHI,BOS @ PHI,data.nba.com mobile_teams v2015 play-by-play,197,68,129,0.1470588235294117,0.2790697674418604,0.5269607843137255,,,,10.569347405975918
2020-21,22000234,20210122,MIA,TOR,MIA @ TOR,data.nba.com mobile_teams v2015 play-by-play,191,39,152,0.1282051282051282,0.131578947368421,0.9743589743589745,,,,57.19488627917349
2020-21,22000235,20210505,WAS,MIL,WAS @ MIL,data.nba.com mobile_teams v2015 play-by-play,213,81,132,0.3333333333333333,0.2878787878787879,1.157894736842105,,,,73.37594767355434
2020-21,22000236,20210122,ATL,MIN,ATL @ MIN,data.nba.com mobile_teams v2015 play-by-play,198,59,139,0.1864406779661017,0.2230215827338129,0.835975943138327,,,,41.71250185818344
2020-21,22000237,20210122,DAL,SAS,DAL @ SAS,data.nba.com mobile_teams v2015 play-by-play,202,69,133,0.144927536231884,0.2481203007518796,0.5841018884497146,,,,14.419503493384866
2020-21,22000238,20210122,DEN,PHX,DEN @ PHX,data.nba.com mobile_teams v2015 play-by-play,214,60,154,0.2666666666666666,0.1818181818181818,1.4666666666666666,,,,90.255686041326
2020-21,22000239,20210122,OKC,LAC,OKC @ LAC,data.nba.com mobile_teams v2015 play-by-play,196,67,129,0.3582089552238806,0.2248062015503876,1.5934122490993308,,,,93.87542738219116
2020-21,22000240,20210425,MEM,POR,MEM @ POR,data.nba.com mobile_teams v2015 play-by-play,214,73,141,0.2328767123287671,0.2482269503546099,0.9381604696673188,,,,53.099449977701795
2020-21,22000241,20210122,NYK,SAC,NYK @ SAC,data.nba.com mobile_teams v2015 play-by-play,189,68,121,0.25,0.2809917355371901,0.8897058823529411,,,,47.77761260591646
2020-21,22000242,20210123,GSW,UTA,GSW @ UTA,data.nba.com mobile_teams v2015 play-by-play,207,59,148,0.2203389830508474,0.2027027027027027,1.087005649717514,,,,67.66760814627621
2020-21,22000243,20210123,PHI,DET,PHI @ DET,data.nba.com mobile_teams v2015 play-by-play,208,68,140,0.4705882352941176,0.2214285714285714,2.125237191650854,,,,99.1080719488628
2020-21,22000244,20210123,MIA,BKN,MIA @ BKN,data.nba.com mobile_teams v2015 play-by-play,209,76,133,0.25,0.2781954887218045,0.8986486486486487,,,,48.81076259848372
2020-21,22000245,20210123,LAL,CHI,LAL @ CHI,data.nba.com mobile_teams v2015 play-by-play,207,69,138,0.2318840579710145,0.2463768115942029,0.9411764705882352,,,,53.42649026311877
2020-21,22000246,20210123,NOP,MIN,NOP @ MIN,data.nba.com mobile_teams v2015 play-by-play,217,76,141,0.25,0.2695035460992908,0.9276315789473684,,,,52.10346365393191
2020-21,22000247,20210123,HOU,DAL,HOU @ DAL,data.nba.com mobile_teams v2015 play-by-play,201,79,122,0.2658227848101265,0.3114754098360656,0.8534310459693536,,,,43.927456518507505
2020-21,22000248,20210123,DEN,PHX,DEN @ PHX,data.nba.com mobile_teams v2015 play-by-play,228,75,153,0.2666666666666666,0.2352941176470588,1.1333333333333333,,,,71.3765422922551
2020-21,22000249,20210124,TOR,IND,TOR @ IND,data.nba.com mobile_teams v2015 play-by-play,198,65,133,0.2769230769230769,0.225563909774436,1.227692307692308,,,,78.60115950646647
2020-21,22000250,20210124,CLE,BOS,CLE @ BOS,data.nba.com mobile_teams v2015 play-by-play,215,80,135,0.15,0.3111111111111111,0.4821428571428571,,,,7.611119369704176
2020-21,22000251,20210124,OKC,LAC,OKC @ LAC,data.nba.com mobile_teams v2015 play-by-play,197,49,148,0.2040816326530612,0.1689189189189189,1.2081632653061225,,,,77.11461275457113
2020-21,22000252,20210124,CHA,ORL,CHA @ ORL,data.nba.com mobile_teams v2015 play-by-play,191,54,137,0.1296296296296296,0.2043795620437956,0.6342592592592592,,,,19.01293295674149
2020-21,22000253,20210124,WAS,SAS,WAS @ SAS,data.nba.com mobile_teams v2015 play-by-play,204,50,154,0.08,0.1688311688311688,0.4738461538461538,,,,7.075962539021852
2020-21,22000254,20210124,ATL,MIL,ATL @ MIL,data.nba.com mobile_teams v2015 play-by-play,195,61,134,0.3114754098360656,0.208955223880597,1.4906323185011712,,,,91.11045042366582
2020-21,22000255,20210513,SAC,MEM,SAC @ MEM,data.nba.com mobile_teams v2015 play-by-play,193,53,140,0.1320754716981132,0.2,0.660377358490566,,,,21.6292552400773
2020-21,22000256,20210124,NYK,POR,NYK @ POR,data.nba.com mobile_teams v2015 play-by-play,192,58,134,0.293103448275862,0.208955223880597,1.4027093596059113,,,,87.89950943957187
2020-21,22000257,20210125,PHI,DET,PHI @ DET,data.nba.com mobile_teams v2015 play-by-play,191,69,122,0.3333333333333333,0.2868852459016393,1.161904761904762,,,,73.62866062137654
