game_id,possession_number,period,period_bucket,offense_team,defense_team,seconds_left_in_game,score_difference,L_t,F_t,N_t,M_t,score_margin_excluded_t,intentional_foul_excluded_t,controlled_excluded_t
0022400011,124,3,3,TOR,DET,1169.0,8,0,0,1,0,0,0,0
0022400011,125,3,3,DET,TOR,1163.0,-6,0,0,1,0,0,0,0
0022400011,126,3,3,TOR,DET,1148.996,7,0,1,0,1,0,0,0
0022400011,127,3,3,DET,TOR,1119.0,-5,1,0,1,0,0,0,0
0022400011,128,3,3,TOR,DET,1094.0,7,1,0,1,0,0,0,0
0022400011,129,3,3,DET,TOR,1076.992,-5,0,1,0,1,0,0,0
0022400011,130,3,3,TOR,DET,1062.0,5,1,0,0,0,0,0,0
0022400011,131,3,3,DET,TOR,1057.0,-5,1,0,1,0,0,0,0
0022400011,132,3,3,TOR,DET,1051.999,5,0,0,1,0,0,0,0
0022400011,133,3,3,DET,TOR,1026.999,-5,0,1,0,1,0,0,0
0022400011,134,3,3,TOR,DET,1021.0,5,1,0,0,0,0,0,0
0022400011,135,3,3,DET,TOR,1004.0,-5,1,0,0,0,0,0,0
0022400011,136,3,3,TOR,DET,990.0,5,0,0,0,0,0,0,0
0022400011,137,3,3,DET,TOR,972.0,-5,0,0,0,0,0,0,0
0022400011,138,3,3,TOR,DET,959.0,5,0,0,0,0,0,0,0
0022400011,139,3,3,DET,TOR,934.0,-5,0,0,0,0,0,0,0
