season,season_start_year,season_type,game_id,game_date_et,away_team,home_team,matchup,away_score,home_score,series,possessions,n1_count_L_t_eq_1,n0_count_L_t_eq_0,mean_M_t_where_L_t_eq_1,mean_M_t_where_L_t_eq_0,WMI,source,wmi_percentile
2022-23,2022,Regular Season,0022200900,20230224,BKN,CHI,BKN @ CHI,,,,197,68,129,0.1617647058823529,0.2635658914728682,0.6137543252595156,data.nba.com mobile_teams v2015 play-by-play,16.74278846153846
2022-23,2022,Regular Season,0022200901,20230224,HOU,GSW,HOU @ GSW,,,,190,63,127,0.2539682539682539,0.2283464566929134,1.1122058018609742,data.nba.com mobile_teams v2015 play-by-play,70.57692307692308
2022-23,2022,Regular Season,0022200902,20230224,SAC,LAC,SAC @ LAC,,,,257,86,171,0.2209302325581395,0.2514619883040935,0.8785830178474852,data.nba.com mobile_teams v2015 play-by-play,46.38221153846154
2022-23,2022,Regular Season,0022200903,20230225,TOR,DET,TOR @ DET,,,,194,72,122,0.2361111111111111,0.2786885245901639,0.8472222222222223,data.nba.com mobile_teams v2015 play-by-play,43.05288461538462
2022-23,2022,Regular Season,0022200904,20230225,MIA,CHA,MIA @ CHA,,,,206,75,131,0.2,0.2900763358778626,0.6894736842105263,data.nba.com mobile_teams v2015 play-by-play,24.783653846153847
2022-23,2022,Regular Season,0022200905,20230225,IND,ORL,IND @ ORL,,,,202,74,128,0.2297297297297297,0.296875,0.7738264580369844,data.nba.com mobile_teams v2015 play-by-play,34.78365384615385
2022-23,2022,Regular Season,0022200906,20230225,NOP,NYK,NOP @ NYK,,,,208,62,146,0.1451612903225806,0.2123287671232876,0.6836628511966703,data.nba.com mobile_teams v2015 play-by-play,24.098557692307693
2022-23,2022,Regular Season,0022200907,20230225,DEN,MEM,DEN @ MEM,,,,197,46,151,0.108695652173913,0.152317880794702,0.7136105860113421,data.nba.com mobile_teams v2015 play-by-play,27.403846153846157
2022-23,2022,Regular Season,0022200908,20230225,BOS,PHI,BOS @ PHI,,,,190,58,132,0.3103448275862069,0.1969696969696969,1.5755968169761274,data.nba.com mobile_teams v2015 play-by-play,93.44951923076923
2022-23,2022,Regular Season,0022200909,20230225,SAS,UTA,SAS @ UTA,,,,204,61,143,0.2950819672131147,0.1888111888111888,1.5628415300546448,data.nba.com mobile_teams v2015 play-by-play,93.1610576923077
2022-23,2022,Regular Season,0022200910,20230226,PHX,MIL,PHX @ MIL,,,,187,55,132,0.4,0.1666666666666666,2.4000000000000004,data.nba.com mobile_teams v2015 play-by-play,99.67548076923077
2022-23,2022,Regular Season,0022200911,20230226,BKN,ATL,BKN @ ATL,,,,207,61,146,0.2295081967213114,0.2191780821917808,1.0471311475409837,data.nba.com mobile_teams v2015 play-by-play,64.8798076923077
2022-23,2022,Regular Season,0022200912,20230226,WAS,CHI,WAS @ CHI,,,,175,57,118,0.1403508771929824,0.2457627118644068,0.5710828796128251,data.nba.com mobile_teams v2015 play-by-play,13.137019230769232
2022-23,2022,Regular Season,0022200913,20230226,LAL,DAL,LAL @ DAL,,,,200,61,139,0.2131147540983606,0.2230215827338129,0.955579058699101,data.nba.com mobile_teams v2015 play-by-play,55.30649038461538
2022-23,2022,Regular Season,0022200914,20230226,TOR,CLE,TOR @ CLE,,,,193,52,141,0.1153846153846153,0.1843971631205673,0.6257396449704142,data.nba.com mobile_teams v2015 play-by-play,17.854567307692307
2022-23,2022,Regular Season,0022200915,20230226,SAC,OKC,SAC @ OKC,,,,201,58,143,0.1551724137931034,0.2097902097902098,0.7396551724137931,data.nba.com mobile_teams v2015 play-by-play,30.763221153846153
2022-23,2022,Regular Season,0022200916,20230226,MIN,GSW,MIN @ GSW,,,,202,59,143,0.2372881355932203,0.2027972027972027,1.1700759789596729,data.nba.com mobile_teams v2015 play-by-play,75.04807692307692
2022-23,2022,Regular Season,0022200917,20230226,HOU,POR,HOU @ POR,,,,200,70,130,0.2571428571428571,0.2692307692307692,0.9551020408163264,data.nba.com mobile_teams v2015 play-by-play,55.26442307692307
2022-23,2022,Regular Season,0022200918,20230226,LAC,DEN,LAC @ DEN,,,,216,82,134,0.2317073170731707,0.3134328358208955,0.7392566782810686,data.nba.com mobile_teams v2015 play-by-play,30.733173076923077
2022-23,2022,Regular Season,0022200919,20230227,DET,CHA,DET @ CHA,,,,199,65,134,0.3076923076923077,0.2238805970149253,1.3743589743589744,data.nba.com mobile_teams v2015 play-by-play,87.13942307692307
2022-23,2022,Regular Season,0022200920,20230227,MIA,PHI,MIA @ PHI,,,,181,64,117,0.296875,0.2735042735042735,1.08544921875,data.nba.com mobile_teams v2015 play-by-play,68.125
2022-23,2022,Regular Season,0022200921,20230227,BOS,NYK,BOS @ NYK,,,,187,52,135,0.25,0.1925925925925926,1.2980769230769231,data.nba.com mobile_teams v2015 play-by-play,83.3954326923077
2022-23,2022,Regular Season,0022200922,20230227,ORL,NOP,ORL @ NOP,,,,187,65,122,0.2153846153846154,0.2704918032786885,0.7962703962703962,data.nba.com mobile_teams v2015 play-by-play,37.23557692307693
2022-23,2022,Regular Season,0022200923,20230228,WAS,ATL,WAS @ ATL,,,,191,51,140,0.2352941176470588,0.1785714285714285,1.3176470588235294,data.nba.com mobile_teams v2015 play-by-play,84.375
2022-23,2022,Regular Season,0022200924,20230228,MIL,BKN,MIL @ BKN,,,,212,70,142,0.1142857142857142,0.2394366197183098,0.4773109243697479,data.nba.com mobile_teams v2015 play-by-play,6.730769230769231
2022-23,2022,Regular Season,0022200925,20230228,CHI,TOR,CHI @ TOR,,,,187,50,137,0.16,0.1970802919708029,0.8118518518518518,data.nba.com mobile_teams v2015 play-by-play,38.95432692307692
2022-23,2022,Regular Season,0022200926,20230228,DEN,HOU,DEN @ HOU,,,,199,42,157,0.119047619047619,0.1337579617834395,0.8900226757369614,data.nba.com mobile_teams v2015 play-by-play,47.88461538461539
2022-23,2022,Regular Season,0022200927,20230228,LAL,MEM,LAL @ MEM,,,,218,61,157,0.1475409836065573,0.1910828025477707,0.7721311475409836,data.nba.com mobile_teams v2015 play-by-play,34.59134615384615
2022-23,2022,Regular Season,0022200928,20230228,SAC,OKC,SAC @ OKC,,,,208,70,138,0.3142857142857143,0.2101449275362318,1.4955665024630542,data.nba.com mobile_teams v2015 play-by-play,91.53846153846153
2022-23,2022,Regular Season,0022200929,20230228,IND,DAL,IND @ DAL,,,,197,74,123,0.3108108108108108,0.2845528455284553,1.0922779922779922,data.nba.com mobile_teams v2015 play-by-play,68.83413461538461
2022-23,2022,Regular Season,0022200930,20230228,SAS,UTA,SAS @ UTA,,,,202,61,141,0.3278688524590163,0.2056737588652482,1.5941209723007348,data.nba.com mobile_teams v2015 play-by-play,93.93028846153845
2022-23,2022,Regular Season,0022200931,20230228,POR,GSW,POR @ GSW,,,,195,60,135,0.2,0.2074074074074074,0.9642857142857144,data.nba.com mobile_teams v2015 play-by-play,56.35817307692308
2022-23,2022,Regular Season,0022200932,20230228,MIN,LAC,MIN @ LAC,,,,210,58,152,0.1379310344827586,0.1973684210526315,0.6988505747126437,data.nba.com mobile_teams v2015 play-by-play,25.745192307692307
2022-23,2022,Regular Season,0022200933,20230301,PHX,CHA,PHX @ CHA,,,,201,59,142,0.2203389830508474,0.2112676056338028,1.0429378531073443,data.nba.com mobile_teams v2015 play-by-play,64.47115384615385
2022-23,2022,Regular Season,0022200934,20230301,CHI,DET,CHI @ DET,,,,202,78,124,0.1923076923076923,0.314516129032258,0.611439842209073,data.nba.com mobile_teams v2015 play-by-play,16.490384615384617
2022-23,2022,Regular Season,0022200935,20230301,CLE,BOS,CLE @ BOS,,,,185,65,120,0.2,0.2666666666666666,0.75,data.nba.com mobile_teams v2015 play-by-play,31.929086538461537
2022-23,2022,Regular Season,0022200936,20230301,PHI,MIA,PHI @ MIA,,,,185,59,126,0.1694915254237288,0.246031746031746,0.6889010388190268,data.nba.com mobile_teams v2015 play-by-play,24.759615384615387
2022-23,2022,Regular Season,0022200937,20230301,BKN,NYK,BKN @ NYK,,,,208,60,148,0.2,0.1959459459459459,1.0206896551724138,data.nba.com mobile_teams v2015 play-by-play,62.25961538461539
2022-23,2022,Regular Season,0022200938,20230301,MEM,HOU,MEM @ HOU,,,,185,59,126,0.2203389830508474,0.2301587301587301,0.957334891876096,data.nba.com mobile_teams v2015 play-by-play,55.55288461538461
2022-23,2022,Regular Season,0022200939,20230301,ORL,MIL,ORL @ MIL,,,,209,65,144,0.1538461538461538,0.25,0.6153846153846154,data.nba.com mobile_teams v2015 play-by-play,16.887019230769234
2022-23,2022,Regular Season,0022200940,20230301,LAL,OKC,LAL @ OKC,,,,196,67,129,0.373134328358209,0.2480620155038759,1.50419776119403,data.nba.com mobile_teams v2015 play-by-play,91.7548076923077
2022-23,2022,Regular Season,0022200941,20230301,NOP,POR,NOP @ POR,,,,186,63,123,0.3174603174603174,0.2357723577235772,1.3464696223316912,data.nba.com mobile_teams v2015 play-by-play,85.91346153846153
2022-23,2022,Regular Season,0022200942,20230302,TOR,WAS,TOR @ WAS,,,,201,60,141,0.2,0.2127659574468085,0.94,data.nba.com mobile_teams v2015 play-by-play,53.449519230769226
2022-23,2022,Regular Season,0022200943,20230302,PHI,DAL,PHI @ DAL,,,,199,71,128,0.2253521126760563,0.28125,0.8012519561815337,data.nba.com mobile_teams v2015 play-by-play,37.74038461538461
2022-23,2022,Regular Season,0022200944,20230302,IND,SAS,IND @ SAS,,,,202,52,150,0.1346153846153846,0.1733333333333333,0.7766272189349112,data.nba.com mobile_teams v2015 play-by-play,35.08413461538461
2022-23,2022,Regular Season,0022200945,20230302,LAC,GSW,LAC @ GSW,,,,205,70,135,0.2571428571428571,0.2592592592592592,0.9918367346938776,data.nba.com mobile_teams v2015 play-by-play,59.13461538461539
2022-23,2022,Regular Season,0022200946,20230303,ORL,CHA,ORL @ CHA,,,,197,63,134,0.3015873015873015,0.2164179104477611,1.3935413245758073,data.nba.com mobile_teams v2015 play-by-play,87.90865384615385
2022-23,2022,Regular Season,0022200947,20230303,POR,ATL,POR @ ATL,,,,206,54,152,0.1666666666666666,0.1907894736842105,0.8735632183908045,data.nba.com mobile_teams v2015 play-by-play,45.74519230769231
2022-23,2022,Regular Season,0022200948,20230303,BKN,BOS,BKN @ BOS,,,,206,59,147,0.1694915254237288,0.2312925170068027,0.7328015952143568,data.nba.com mobile_teams v2015 play-by-play,29.843750000000004
2022-23,2022,Regular Season,0022200949,20230303,NYK,MIA,NYK @ MIA,,,,187,65,122,0.2769230769230769,0.2622950819672131,1.0557692307692308,data.nba.com mobile_teams v2015 play-by-play,65.64903846153847
2022-23,2022,Regular Season,0022200950,20230303,PHX,CHI,PHX @ CHI,,,,180,61,119,0.1639344262295081,0.2689075630252101,0.6096311475409836,data.nba.com mobile_teams v2015 play-by-play,16.213942307692307
2022-23,2022,Regular Season,0022200951,20230303,UTA,OKC,UTA @ OKC,,,,205,64,141,0.109375,0.2340425531914893,0.4673295454545454,data.nba.com mobile_teams v2015 play-by-play,6.165865384615385
2022-23,2022,Regular Season,0022200952,20230303,MEM,DEN,MEM @ DEN,,,,192,72,120,0.2222222222222222,0.3083333333333333,0.7207207207207207,data.nba.com mobile_teams v2015 play-by-play,28.29326923076923
2022-23,2022,Regular Season,0022200953,20230303,NOP,GSW,NOP @ GSW,,,,190,67,123,0.2388059701492537,0.2845528455284553,0.8392324093816631,data.nba.com mobile_teams v2015 play-by-play,42.06730769230769
2022-23,2022,Regular Season,0022200954,20230303,LAC,SAC,LAC @ SAC,,,,197,75,122,0.2133333333333333,0.3114754098360656,0.6849122807017544,data.nba.com mobile_teams v2015 play-by-play,24.314903846153847
2022-23,2022,Regular Season,0022200955,20230303,MIN,LAL,MIN @ LAL,,,,197,56,141,0.1428571428571428,0.2056737588652482,0.6945812807881774,data.nba.com mobile_teams v2015 play-by-play,25.252403846153847
2022-23,2022,Regular Season,0022200956,20230304,TOR,WAS,TOR @ WAS,,,,196,53,143,0.2641509433962264,0.1818181818181818,1.4528301886792452,data.nba.com mobile_teams v2015 play-by-play,90.01201923076924
2022-23,2022,Regular Season,0022200957,20230304,DET,CLE,DET @ CLE,,,,204,56,148,0.0535714285714285,0.1959459459459459,0.2733990147783251,data.nba.com mobile_teams v2015 play-by-play,0.7692307692307693
2022-23,2022,Regular Season,0022200958,20230304,ATL,MIA,ATL @ MIA,,,,200,68,132,0.2941176470588235,0.2424242424242424,1.213235294117647,data.nba.com mobile_teams v2015 play-by-play,78.27524038461539
2022-23,2022,Regular Season,0022200959,20230304,HOU,SAS,HOU @ SAS,,,,195,62,133,0.3387096774193548,0.225563909774436,1.5016129032258063,data.nba.com mobile_teams v2015 play-by-play,91.69471153846153
2022-23,2022,Regular Season,0022200960,20230304,PHI,MIL,PHI @ MIL,,,,191,73,118,0.3972602739726027,0.2796610169491525,1.4205064342050644,data.nba.com mobile_teams v2015 play-by-play,88.73798076923077
2022-23,2022,Regular Season,0022200961,20230304,MIN,SAC,MIN @ SAC,,,,195,69,126,0.3043478260869565,0.2857142857142857,1.065217391304348,data.nba.com mobile_teams v2015 play-by-play,66.45432692307692
2022-23,2022,Regular Season,0022200962,20230305,PHX,DAL,PHX @ DAL,,,,194,78,116,0.2948717948717949,0.3189655172413793,0.9244629244629244,data.nba.com mobile_teams v2015 play-by-play,51.94711538461539
2022-23,2022,Regular Season,0022200963,20230305,IND,CHI,IND @ CHI,,,,187,62,125,0.1290322580645161,0.256,0.5040322580645161,data.nba.com mobile_teams v2015 play-by-play,8.413461538461538
2022-23,2022,Regular Season,0022200964,20230305,GSW,LAL,GSW @ LAL,,,,196,58,138,0.4482758620689655,0.1739130434782608,2.577586206896552,data.nba.com mobile_teams v2015 play-by-play,99.83173076923076
2022-23,2022,Regular Season,0022200965,20230305,CHA,BKN,CHA @ BKN,,,,202,47,155,0.2765957446808511,0.1483870967741935,1.8640148011100832,data.nba.com mobile_teams v2015 play-by-play,97.72836538461539
2022-23,2022,Regular Season,0022200966,20230305,POR,ORL,POR @ ORL,,,,204,78,126,0.2692307692307692,0.3015873015873015,0.8927125506072875,data.nba.com mobile_teams v2015 play-by-play,48.17307692307693
2022-23,2022,Regular Season,0022200967,20230305,SAS,HOU,SAS @ HOU,,,,206,67,139,0.2537313432835821,0.2302158273381295,1.1021455223880596,data.nba.com mobile_teams v2015 play-by-play,69.73557692307692
2022-23,2022,Regular Season,0022200968,20230305,UTA,OKC,UTA @ OKC,,,,205,71,134,0.1549295774647887,0.2611940298507462,0.593158953722334,data.nba.com mobile_teams v2015 play-by-play,14.879807692307692
2022-23,2022,Regular Season,0022200969,20230305,NYK,BOS,NYK @ BOS,,,,230,73,157,0.2876712328767123,0.2356687898089172,1.220659015179563,data.nba.com mobile_teams v2015 play-by-play,78.76201923076923
2022-23,2022,Regular Season,0022200970,20230305,MEM,LAC,MEM @ LAC,,,,203,70,133,0.2,0.2781954887218045,0.718918918918919,data.nba.com mobile_teams v2015 play-by-play,28.088942307692307
2022-23,2022,Regular Season,0022200973,20230305,MIL,WAS,MIL @ WAS,,,,200,56,144,0.1607142857142857,0.1875,0.8571428571428572,data.nba.com mobile_teams v2015 play-by-play,44.18870192307692
2022-23,2022,Regular Season,0022200971,20230306,BOS,CLE,BOS @ CLE,,,,215,61,154,0.1147540983606557,0.2207792207792207,0.5197685631629702,data.nba.com mobile_teams v2015 play-by-play,9.471153846153847
2022-23,2022,Regular Season,0022200972,20230306,PHI,IND,PHI @ IND,,,,209,81,128,0.3086419753086419,0.3046875,1.0129787907565684,data.nba.com mobile_teams v2015 play-by-play,61.53846153846154
2022-23,2022,Regular Season,0022200974,20230306,ATL,MIA,ATL @ MIA,,,,194,68,126,0.2205882352941176,0.2777777777777778,0.7941176470588235,data.nba.com mobile_teams v2015 play-by-play,37.04326923076923
2022-23,2022,Regular Season,0022200975,20230306,TOR,DEN,TOR @ DEN,,,,194,57,137,0.2982456140350877,0.1824817518248175,1.6343859649122807,data.nba.com mobile_teams v2015 play-by-play,94.5673076923077
2022-23,2022,Regular Season,0022200976,20230306,NOP,SAC,NOP @ SAC,,,,194,48,146,0.1041666666666666,0.1643835616438356,0.6336805555555556,data.nba.com mobile_teams v2015 play-by-play,18.59375
2022-23,2022,Regular Season,0022200977,20230306,POR,DET,POR @ DET,,,,193,52,141,0.2692307692307692,0.1985815602836879,1.3557692307692306,data.nba.com mobile_teams v2015 play-by-play,86.32211538461539
2022-23,2022,Regular Season,0022200769,20230307,WAS,DET,WAS @ DET,,,,183,59,124,0.2542372881355932,0.2338709677419354,1.08708357685564,data.nba.com mobile_teams v2015 play-by-play,68.25721153846153
2022-23,2022,Regular Season,0022200978,20230307,MIL,ORL,MIL @ ORL,,,,214,62,152,0.1612903225806451,0.2039473684210526,0.7908428720083247,data.nba.com mobile_teams v2015 play-by-play,36.69471153846154
2022-23,2022,Regular Season,0022200979,20230307,CHA,NYK,CHA @ NYK,,,,186,64,122,0.28125,0.2377049180327868,1.183189655172414,data.nba.com mobile_teams v2015 play-by-play,76.04567307692308
2022-23,2022,Regular Season,0022200980,20230307,PHI,MIN,PHI @ MIN,,,,192,55,137,0.3454545454545454,0.1897810218978102,1.8202797202797203,data.nba.com mobile_teams v2015 play-by-play,97.39182692307692
2022-23,2022,Regular Season,0022200981,20230307,BKN,HOU,BKN @ HOU,,,,196,63,133,0.2857142857142857,0.225563909774436,1.2666666666666666,data.nba.com mobile_teams v2015 play-by-play,81.6826923076923
2022-23,2022,Regular Season,0022200982,20230307,GSW,OKC,GSW @ OKC,,,,214,55,159,0.3090909090909091,0.1509433962264151,2.047727272727273,data.nba.com mobile_teams v2015 play-by-play,98.81009615384615
2022-23,2022,Regular Season,0022200983,20230307,UTA,DAL,UTA @ DAL,,,,219,64,155,0.265625,0.2193548387096774,1.2109375,data.nba.com mobile_teams v2015 play-by-play,78.125
2022-23,2022,Regular Season,0022200984,20230307,MEM,LAL,MEM @ LAL,,,,213,75,138,0.16,0.2681159420289855,0.5967567567567568,data.nba.com mobile_teams v2015 play-by-play,15.084134615384615
2022-23,2022,Regular Season,0022200985,20230308,ATL,WAS,ATL @ WAS,,,,201,57,144,0.1929824561403508,0.1944444444444444,0.9924812030075189,data.nba.com mobile_teams v2015 play-by-play,59.19471153846154
2022-23,2022,Regular Season,0022200986,20230308,POR,BOS,POR @ BOS,,,,204,60,144,0.2666666666666666,0.2083333333333333,1.28,data.nba.com mobile_teams v2015 play-by-play,82.39182692307693
2022-23,2022,Regular Season,0022200987,20230308,CLE,MIA,CLE @ MIA,,,,190,60,130,0.1666666666666666,0.2307692307692307,0.7222222222222221,data.nba.com mobile_teams v2015 play-by-play,28.4375
2022-23,2022,Regular Season,0022200988,20230308,DAL,NOP,DAL @ NOP,,,,194,57,137,0.1929824561403508,0.2116788321167883,0.91167574107683,data.nba.com mobile_teams v2015 play-by-play,50.36057692307693
2022-23,2022,Regular Season,0022200989,20230308,CHI,DEN,CHI @ DEN,,,,192,51,141,0.2352941176470588,0.1914893617021276,1.2287581699346406,data.nba.com mobile_teams v2015 play-by-play,79.45913461538461
2022-23,2022,Regular Season,0022200990,20230308,OKC,PHX,OKC @ PHX,,,,200,55,145,0.0727272727272727,0.193103448275862,0.3766233766233766,data.nba.com mobile_teams v2015 play-by-play,2.644230769230769
2022-23,2022,Regular Season,0022200991,20230308,TOR,LAC,TOR @ LAC,,,,188,69,119,0.2608695652173913,0.2857142857142857,0.9130434782608696,data.nba.com mobile_teams v2015 play-by-play,50.52283653846153
2022-23,2022,Regular Season,0022200992,20230309,CHA,DET,CHA @ DET,,,,199,68,131,0.1911764705882352,0.2671755725190839,0.7155462184873949,data.nba.com mobile_teams v2015 play-by-play,27.584134615384613
2022-23,2022,Regular Season,0022200993,20230309,HOU,IND,HOU @ IND,,,,221,63,158,0.3174603174603174,0.2088607594936709,1.51996151996152,data.nba.com mobile_teams v2015 play-by-play,92.12740384615384
2022-23,2022,Regular Season,0022200994,20230309,UTA,ORL,UTA @ ORL,,,,202,72,130,0.1944444444444444,0.2769230769230769,0.7021604938271605,data.nba.com mobile_teams v2015 play-by-play,26.105769230769234
2022-23,2022,Regular Season,0022200995,20230309,BKN,MIL,BKN @ MIL,,,,211,41,170,0.1951219512195122,0.1235294117647058,1.5795586527293843,data.nba.com mobile_teams v2015 play-by-play,93.54567307692308
