game_id,possession_number,period,period_bucket,offense_team,defense_team,seconds_left_in_game,score_difference,L_t,F_t,N_t,M_t,score_margin_excluded_t,intentional_foul_excluded_t,controlled_excluded_t
0022500002,105,2,2,LAL,GSW,1495.6,1,1,0,0,0,0,0,0
0022500002,106,2,2,GSW,LAL,1473.0,2,1,0,1,0,0,0,0
0022500002,107,2,2,LAL,GSW,1459.5,1,0,0,1,0,0,0,0
0022500002,108,2,2,GSW,LAL,1440.995,1,0,1,0,1,0,0,0
0022500002,109,3,3,LAL,GSW,1439.996,-1,1,0,1,0,0,0,0
0022500002,110,3,3,GSW,LAL,1427.0,4,1,0,1,0,0,0,0
0022500002,111,3,3,LAL,GSW,1410.998,-2,0,1,0,1,0,0,0
0022500002,112,3,3,GSW,LAL,1395.0,4,1,0,0,0,0,0,0
0022500002,113,3,3,LAL,GSW,1384.0,-4,1,0,1,0,0,0,0
0022500002,114,3,3,GSW,LAL,1378.0,6,0,0,1,0,0,0,0
0022500002,115,3,3,LAL,GSW,1366.998,-4,0,1,0,1,0,0,0
0022500002,116,3,3,GSW,LAL,1343.0,7,1,0,0,0,0,0,0
0022500002,117,3,3,LAL,GSW,1323.0,-7,1,0,0,0,0,0,0
0022500002,118,3,3,GSW,LAL,1311.0,9,0,0,1,0,0,0,0
0022500002,119,3,3,LAL,GSW,1293.0,-9,0,0,1,0,0,0,0
0022500002,120,3,3,GSW,LAL,1284.998,11,0,1,1,2,0,0,0
0022500002,121,3,3,LAL,GSW,1265.0,-11,1,0,1,0,0,0,0
0022500002,122,3,3,GSW,LAL,1249.998,13,1,1,0,1,0,0,0
0022500002,123,3,3,LAL,GSW,1228.0,-13,1,0,0,0,0,0,0
0022500002,124,3,3,GSW,LAL,1201.0,13,1,0,0,0,0,0,0
0022500002,125,3,3,LAL,GSW,1187.999,-13,0,0,0,0,0,0,0
0022500002,126,3,3,GSW,LAL,1176.0,13,0,0,0,0,0,0,0
0022500002,127,3,3,LAL,GSW,1166.0,-13,0,0,1,0,0,0,0
0022500002,128,3,3,GSW,LAL,1157.0,15,0,0,1,0,1,0,1
