season,as_of_utc_date,game_id,game_date_et,game_status,game_status_text,away_team,home_team,matchup,possessions,n1_count_L_t_eq_1,n0_count_L_t_eq_0,mean_M_t_where_L_t_eq_1,mean_M_t_where_L_t_eq_0,WMI_rawgame,wmi_rawgame_z_score
2025-26,2026-03-23,0022500708,2026-02-01T19:00:00-05:00,3,Final,LAL,NYK,LAL @ NYK,185,51,134,0.19607843137254902,0.1865671641791045,1.0509803921568626,0.32475527313641417
2025-26,2026-03-23,0022500709,2026-02-01T20:00:00-05:00,3,Final,LAC,PHX,LAC @ PHX,188,65,123,0.3230769230769231,0.25203252032520324,1.2818858560794046,0.9682639847002398
2025-26,2026-03-23,0022500710,2026-02-01T21:00:00-05:00,3,Final,CLE,POR,CLE @ POR,205,50,155,0.24,0.16129032258064516,1.488,1.542681951846814
2025-26,2026-03-23,0022500711,2026-02-01T21:30:00-05:00,3,Final,OKC,DEN,OKC @ DEN,197,67,130,0.13432835820895522,0.26153846153846155,0.5136084284460052,-1.1728426360845539
2025-26,2026-03-23,0022500712,2026-02-02T15:00:00-05:00,3,Final,NOP,CHA,NOP @ CHA,193,66,127,0.13636363636363635,0.2755905511811024,0.49480519480519475,-1.2252452273783248
2025-26,2026-03-23,0022500713,2026-02-02T19:00:00-05:00,3,Final,HOU,IND,HOU @ IND,196,69,127,0.391304347826087,0.2440944881889764,1.6030855539971949,1.8634130221050176
2025-26,2026-03-23,0022500714,2026-02-02T19:30:00-05:00,3,Final,MIN,MEM,MIN @ MEM,196,77,119,0.4155844155844156,0.2689075630252101,1.5454545454545456,1.7028015951452613
2025-26,2026-03-23,0022500715,2026-02-02T22:00:00-05:00,3,Final,PHI,LAC,PHI @ LAC,187,68,119,0.25,0.2689075630252101,0.9296875,-0.013274981443857718
2025-26,2026-03-23,0022500716,2026-02-03T19:00:00-05:00,3,Final,DEN,DET,DEN @ DET,199,81,118,0.38271604938271603,0.288135593220339,1.3282498184458968,1.097475364884225
2025-26,2026-03-23,0022500717,2026-02-03T19:00:00-05:00,3,Final,UTA,IND,UTA @ IND,207,58,149,0.15517241379310345,0.2080536912751678,0.7458286985539488,-0.5256697009898043
2025-26,2026-03-23,0022500718,2026-02-03T19:00:00-05:00,3,Final,NYK,WAS,NYK @ WAS,201,71,130,0.23943661971830985,0.27692307692307694,0.8646322378716744,-0.19457700523091287
2025-26,2026-03-23,0022500719,2026-02-03T19:30:00-05:00,3,Final,LAL,BKN,LAL @ BKN,206,52,154,0.23076923076923078,0.17532467532467533,1.3162393162393162,1.0640033860540323
2025-26,2026-03-23,0022500720,2026-02-03T19:30:00-05:00,3,Final,ATL,MIA,ATL @ MIA,212,66,146,0.10606060606060606,0.2328767123287671,0.45543672014260256,-1.3349609351662364
2025-26,2026-03-23,0022500721,2026-02-03T20:00:00-05:00,3,Final,BOS,DAL,BOS @ DAL,189,54,135,0.2962962962962963,0.17777777777777778,1.6666666666666665,2.0406067497833336
2025-26,2026-03-23,0022500722,2026-02-03T20:00:00-05:00,3,Final,CHI,MIL,CHI @ MIL,200,59,141,0.13559322033898305,0.2127659574468085,0.6372881355932203,-0.8281605846472869
2025-26,2026-03-23,0022500723,2026-02-03T20:00:00-05:00,3,Final,ORL,OKC,ORL @ OKC,193,63,130,0.38095238095238093,0.2076923076923077,1.8342151675485008,2.507546414593898
2025-26,2026-03-23,0022500724,2026-02-03T22:00:00-05:00,3,Final,PHI,GSW,PHI @ GSW,180,40,140,0.125,0.1357142857142857,0.9210526315789475,-0.037339431707445546
2025-26,2026-03-23,0022500725,2026-02-03T23:00:00-05:00,3,Final,PHX,POR,PHX @ POR,194,50,144,0.24,0.18055555555555555,1.3292307692307692,1.1002091692947285
2025-26,2026-03-23,0022500726,2026-02-04T19:00:00-05:00,3,Final,DEN,NYK,DEN @ NYK,220,63,157,0.15873015873015872,0.21656050955414013,0.7329598506069094,-0.5615337971486033
2025-26,2026-03-23,0022500727,2026-02-04T19:30:00-05:00,3,Final,MIN,TOR,MIN @ TOR,205,72,133,0.16666666666666666,0.2781954887218045,0.5990990990990991,-0.9345893250188859
2025-26,2026-03-23,0022500728,2026-02-04T20:00:00-05:00,3,Final,BOS,HOU,BOS @ HOU,179,59,120,0.0847457627118644,0.25833333333333336,0.328048113723346,-1.6899792902635675
2025-26,2026-03-23,0022500729,2026-02-04T20:00:00-05:00,3,Final,NOP,MIL,NOP @ MIL,211,57,154,0.15789473684210525,0.17532467532467533,0.9005847953216374,-0.09438109159150655
2025-26,2026-03-23,0022500730,2026-02-04T21:30:00-05:00,3,Final,OKC,SAS,OKC @ SAS,209,52,157,0.17307692307692307,0.17197452229299362,1.0064102564102564,0.20054309495190586
2025-26,2026-03-23,0022500731,2026-02-04T22:00:00-05:00,3,Final,MEM,SAC,MEM @ SAC,204,75,129,0.36,0.27906976744186046,1.29,0.9908772317455213
2025-26,2026-03-23,0022500732,2026-02-04T22:30:00-05:00,3,Final,CLE,LAC,CLE @ LAC,197,39,158,0.10256410256410256,0.13291139240506328,0.7716727716727717,-0.4536450467796558
2025-26,2026-03-23,0022500733,2026-02-05T19:00:00-05:00,3,Final,WAS,DET,WAS @ DET,204,70,134,0.15714285714285714,0.27611940298507465,0.569111969111969,-1.0181602334491353
2025-26,2026-03-23,0022500734,2026-02-05T19:00:00-05:00,3,Final,BKN,ORL,BKN @ ORL,192,69,123,0.14492753623188406,0.2764227642276423,0.5242966751918159,-1.1430556411151316
2025-26,2026-03-23,0022500735,2026-02-05T19:30:00-05:00,3,Final,UTA,ATL,UTA @ ATL,198,63,135,0.2222222222222222,0.22962962962962963,0.9677419354838709,0.09277864037831438
2025-26,2026-03-23,0022500736,2026-02-05T19:30:00-05:00,3,Final,CHI,TOR,CHI @ TOR,189,41,148,0.14634146341463414,0.14189189189189189,1.0313588850174216,0.27007224154527903
2025-26,2026-03-23,0022500737,2026-02-05T20:00:00-05:00,3,Final,CHA,HOU,CHA @ HOU,191,47,144,0.23404255319148937,0.1597222222222222,1.4653098982423682,1.479447076849643
2025-26,2026-03-23,0022500738,2026-02-05T20:30:00-05:00,3,Final,SAS,DAL,SAS @ DAL,210,59,151,0.1694915254237288,0.2119205298013245,0.7997881355932203,-0.37529054921061994
2025-26,2026-03-23,0022500739,2026-02-05T22:00:00-05:00,3,Final,GSW,PHX,GSW @ PHX,179,43,136,0.046511627906976744,0.16176470588235295,0.28752642706131076,-1.8029088759533487
2025-26,2026-03-23,0022500740,2026-02-05T22:00:00-05:00,3,Final,PHI,LAL,PHI @ LAL,206,59,147,0.0847457627118644,0.2108843537414966,0.4018589393110989,-1.4842764521125815
2025-26,2026-03-23,0022500741,2026-02-06T19:30:00-05:00,3,Final,MIA,BOS,MIA @ BOS,186,56,130,0.16071428571428573,0.23076923076923078,0.6964285714285714,-0.6633425460473152
2025-26,2026-03-23,0022500742,2026-02-06T19:30:00-05:00,3,Final,NYK,DET,NYK @ DET,186,56,130,0.14285714285714285,0.23076923076923078,0.619047619047619,-0.8789949438742997
2025-26,2026-03-23,0022500743,2026-02-06T20:00:00-05:00,3,Final,IND,MIL,IND @ MIL,184,44,140,0.1590909090909091,0.16428571428571428,0.9683794466403162,0.09455531545530296
2025-26,2026-03-23,0022500744,2026-02-06T20:00:00-05:00,3,Final,NOP,MIN,NOP @ MIN,193,67,126,0.22388059701492538,0.24603174603174602,0.9099662975445355,-0.06823585316607242
2025-26,2026-03-23,0022500745,2026-02-06T22:00:00-05:00,3,Final,MEM,POR,MEM @ POR,207,60,147,0.11666666666666667,0.20408163265306123,0.5716666666666667,-1.0110405659283606
2025-26,2026-03-23,0022500746,2026-02-06T22:00:00-05:00,3,Final,LAC,SAC,LAC @ SAC,196,66,130,0.2727272727272727,0.26153846153846155,1.0427807486631016,0.3019037479697213
2025-26,2026-03-23,0022500747,2026-02-07T15:00:00-05:00,3,Final,WAS,BKN,WAS @ BKN,195,66,129,0.15151515151515152,0.26356589147286824,0.5748663101604278,-1.002123503390488
2025-26,2026-03-23,0022500748,2026-02-07T15:30:00-05:00,3,Final,HOU,OKC,HOU @ OKC,191,72,119,0.3055555555555556,0.2773109243697479,1.1018518518518519,0.46652856393508974
2025-26,2026-03-23,0022500749,2026-02-07T18:00:00-05:00,3,Final,DAL,SAS,DAL @ SAS,218,61,157,0.11475409836065574,0.19745222929936307,0.5811739820200952,-0.9845446998298084
2025-26,2026-03-23,0022500750,2026-02-07T19:00:00-05:00,3,Final,UTA,ORL,UTA @ ORL,228,70,158,0.18571428571428572,0.24050632911392406,0.7721804511278195,-0.45223019870089903
2025-26,2026-03-23,0022500751,2026-02-07T19:30:00-05:00,3,Final,CHA,ATL,CHA @ ATL,193,53,140,0.18867924528301888,0.18571428571428572,1.0159651669085632,0.2271716036039821
2025-26,2026-03-23,0022500752,2026-02-07T20:00:00-05:00,3,Final,DEN,CHI,DEN @ CHI,201,69,132,0.17391304347826086,0.26515151515151514,0.6559006211180124,-0.7762895878523511
2025-26,2026-03-23,0022500753,2026-02-07T20:30:00-05:00,3,Final,GSW,LAL,GSW @ LAL,192,61,131,0.3114754098360656,0.2366412213740458,1.316234796404019,1.063990789758825
2025-26,2026-03-23,0022500754,2026-02-07T21:00:00-05:00,3,Final,PHI,PHX,PHI @ PHX,192,69,123,0.4057971014492754,0.24390243902439024,1.6637681159420292,2.032528800433294
2025-26,2026-03-23,0022500755,2026-02-07T22:00:00-05:00,3,Final,MEM,POR,MEM @ POR,205,54,151,0.2037037037037037,0.17880794701986755,1.1392318244170097,0.5707025300901952
2025-26,2026-03-23,0022500756,2026-02-07T22:00:00-05:00,3,Final,CLE,SAC,CLE @ SAC,204,69,135,0.11594202898550725,0.2518518518518518,0.4603580562659847,-1.3212457003072098
2025-26,2026-03-23,0022500757,2026-02-08T12:30:00-05:00,3,Final,NYK,BOS,NYK @ BOS,182,56,126,0.2857142857142857,0.20634920634920634,1.3846153846153846,1.2545601399524327
2025-26,2026-03-23,0022500758,2026-02-08T14:00:00-05:00,3,Final,MIA,WAS,MIA @ WAS,208,49,159,0.12244897959183673,0.15723270440251572,0.7787755102040816,-0.4338504778542914
2025-26,2026-03-23,0022500759,2026-02-08T15:00:00-05:00,3,Final,IND,TOR,IND @ TOR,206,66,140,0.24242424242424243,0.25,0.9696969696969697,0.09822711061441264
2025-26,2026-03-23,0022500760,2026-02-08T15:00:00-05:00,3,Final,LAC,MIN,LAC @ MIN,194,65,129,0.4307692307692308,0.24031007751937986,1.7925558312655088,2.391446321678534
2025-26,2026-03-23,0022500761,2026-02-09T19:00:00-05:00,3,Final,DET,CHA,DET @ CHA,186,70,116,0.2714285714285714,0.27586206896551724,0.9839285714285714,0.13788905510986477
2025-26,2026-03-23,0022500762,2026-02-09T19:30:00-05:00,3,Final,CHI,BKN,CHI @ BKN,212,70,142,0.38571428571428573,0.22535211267605634,1.7116071428571429,2.165851026982852
2025-26,2026-03-23,0022500763,2026-02-09T19:30:00-05:00,3,Final,UTA,MIA,UTA @ MIA,205,80,125,0.2,0.312,0.6410256410256411,-0.8177445586926706
2025-26,2026-03-23,0022500764,2026-02-09T19:30:00-05:00,3,Final,MIL,ORL,MIL @ ORL,197,66,131,0.16666666666666666,0.2824427480916031,0.59009009009009,-0.959696464890635
2025-26,2026-03-23,0022500765,2026-02-09T20:00:00-05:00,3,Final,ATL,MIN,ATL @ MIN,214,68,146,0.2647058823529412,0.2054794520547945,1.2882352941176471,0.9859591861118201
2025-26,2026-03-23,0022500766,2026-02-09T20:00:00-05:00,3,Final,SAC,NOP,SAC @ NOP,198,46,152,0.10869565217391304,0.15789473684210525,0.6884057971014493,-0.6857011558554639
2025-26,2026-03-23,0022500767,2026-02-09T21:00:00-05:00,3,Final,CLE,DEN,CLE @ DEN,197,80,117,0.3125,0.3333333333333333,0.9375,0.00849761641367435
2025-26,2026-03-23,0022500768,2026-02-09T22:00:00-05:00,3,Final,MEM,GSW,MEM @ GSW,201,56,145,0.21428571428571427,0.18620689655172415,1.1507936507936507,0.6029240976034385
2025-26,2026-03-23,0022500769,2026-02-09T22:00:00-05:00,3,Final,OKC,LAL,OKC @ LAL,196,56,140,0.26785714285714285,0.2,1.3392857142857142,1.1282312205153233
2025-26,2026-03-23,0022500770,2026-02-09T22:00:00-05:00,3,Final,PHI,POR,PHI @ POR,201,78,123,0.2564102564102564,0.3089430894308943,0.8299595141700403,-0.2912061597628809
2025-26,2026-03-23,0022500771,2026-02-10T19:30:00-05:00,3,Final,IND,NYK,IND @ NYK,222,76,146,0.3026315789473684,0.2671232876712329,1.132928475033738,0.5531357728066759
2025-26,2026-03-23,0022500772,2026-02-10T20:00:00-05:00,3,Final,LAC,HOU,LAC @ HOU,183,59,124,0.1694915254237288,0.23387096774193547,0.7247223845704267,-0.5844907296769125
2025-26,2026-03-23,0022500773,2026-02-10T21:00:00-05:00,3,Final,DAL,PHX,DAL @ PHX,205,56,149,0.17857142857142858,0.19463087248322147,0.9174876847290641,-0.04727455543813188
2025-26,2026-03-23,0022500774,2026-02-10T22:30:00-05:00,3,Final,SAS,LAL,SAS @ LAL,212,60,152,0.16666666666666666,0.18421052631578946,0.9047619047619048,-0.08273993651312668
2025-26,2026-03-23,0022500775,2026-02-11T19:00:00-05:00,3,Final,ATL,CHA,ATL @ CHA,199,62,137,0.24193548387096775,0.24817518248175183,0.9748576850094877,0.11260946954646525
2025-26,2026-03-23,0022500776,2026-02-11T19:00:00-05:00,3,Final,WAS,CLE,WAS @ CLE,211,62,149,0.16129032258064516,0.2080536912751678,0.7752341311134234,-0.4437199207729441
2025-26,2026-03-23,0022500777,2026-02-11T19:00:00-05:00,3,Final,MIL,ORL,MIL @ ORL,184,67,117,0.13432835820895522,0.2905982905982906,0.4622475856014047,-1.3159797851251158
2025-26,2026-03-23,0022500778,2026-02-11T19:30:00-05:00,3,Final,CHI,BOS,CHI @ BOS,192,46,146,0.13043478260869565,0.1643835616438356,0.7934782608695652,-0.39287549191648213
2025-26,2026-03-23,0022500779,2026-02-11T19:30:00-05:00,3,Final,IND,BKN,IND @ BKN,204,61,143,0.16393442622950818,0.22377622377622378,0.7325819672131147,-0.56258691755438
2025-26,2026-03-23,0022500780,2026-02-11T19:30:00-05:00,3,Final,NYK,PHI,NYK @ PHI,204,55,149,0.23636363636363636,0.19463087248322147,1.2144200626959247,0.7802440693750742
2025-26,2026-03-23,0022500781,2026-02-11T19:30:00-05:00,3,Final,DET,TOR,DET @ TOR,185,59,126,0.3559322033898305,0.23809523809523808,1.494915254237288,1.5619540221944708
2025-26,2026-03-23,0022500782,2026-02-11T20:00:00-05:00,3,Final,LAC,HOU,LAC @ HOU,184,54,130,0.18518518518518517,0.2,0.9259259259259258,-0.023758084116003084
2025-26,2026-03-23,0022500783,2026-02-11T20:00:00-05:00,3,Final,POR,MIN,POR @ MIN,218,72,146,0.2222222222222222,0.22602739726027396,0.9831649831649831,0.13576101668530952
2025-26,2026-03-23,0022500784,2026-02-11T20:00:00-05:00,3,Final,MIA,NOP,MIA @ NOP,206,62,144,0.16129032258064516,0.2152777777777778,0.7492195629552548,-0.516219726333925
2025-26,2026-03-23,0022500785,2026-02-11T21:00:00-05:00,3,Final,OKC,PHX,OKC @ PHX,189,35,154,0.2,0.11038961038961038,1.8117647058823532,2.444979390776558
2025-26,2026-03-23,0022500786,2026-02-11T21:00:00-05:00,3,Final,SAC,UTA,SAC @ UTA,204,56,148,0.16071428571428573,0.19594594594594594,0.8201970443349754,-0.3184131139792208
2025-26,2026-03-23,0022500787,2026-02-11T21:00:00-05:00,3,Final,MEM,DEN,MEM @ DEN,196,75,121,0.26666666666666666,0.30578512396694213,0.8720720720720722,-0.17384298690490027
2025-26,2026-03-23,0022500788,2026-02-11T22:00:00-05:00,3,Final,SAS,GSW,SAS @ GSW,194,64,130,0.21875,0.24615384615384617,0.888671875,-0.12758112019590107
2025-26,2026-03-23,0022500789,2026-02-12T19:30:00-05:00,3,Final,MIL,OKC,MIL @ OKC,185,35,150,0.11428571428571428,0.12,0.9523809523809524,0.04996923138040226
2025-26,2026-03-23,0022500790,2026-02-12T21:00:00-05:00,3,Final,POR,UTA,POR @ UTA,210,74,136,0.25675675675675674,0.27205882352941174,0.9437545653761871,0.025928417912473054
2025-26,2026-03-23,0022500791,2026-02-12T22:00:00-05:00,3,Final,DAL,LAL,DAL @ LAL,200,67,133,0.23880597014925373,0.23308270676691728,1.0245546461242176,0.2511095590302956
2025-26,2026-03-23,0022500792,2026-02-19T19:00:00-05:00,3,Final,HOU,CHA,HOU @ CHA,187,43,144,0.16279069767441862,0.14583333333333334,1.1162790697674418,0.5067356697116174
2025-26,2026-03-23,0022500793,2026-02-19T19:00:00-05:00,3,Final,BKN,CLE,BKN @ CLE,192,54,138,0.037037037037037035,0.1956521739130435,0.18930041152263372,-2.076654224493677
2025-26,2026-03-23,0022500794,2026-02-19T19:00:00-05:00,3,Final,ATL,PHI,ATL @ PHI,206,84,122,0.2261904761904762,0.3442622950819672,0.6570294784580499,-0.7731435837687466
2025-26,2026-03-23,0022500795,2026-02-19T19:00:00-05:00,3,Final,IND,WAS,IND @ WAS,214,64,150,0.203125,0.21333333333333335,0.9521484374999999,0.04932123739654667
2025-26,2026-03-23,0022500796,2026-02-19T19:30:00-05:00,3,Final,DET,NYK,DET @ NYK,200,67,133,0.11940298507462686,0.2556390977443609,0.46707638279192276,-1.3025224463264304
2025-26,2026-03-23,0022500797,2026-02-19T20:00:00-05:00,3,Final,TOR,CHI,TOR @ CHI,210,64,146,0.171875,0.2191780821917808,0.7841796875,-0.4187896165403925
2025-26,2026-03-23,0022500798,2026-02-19T20:30:00-05:00,3,Final,PHX,SAS,PHX @ SAS,194,47,147,0.1276595744680851,0.17006802721088435,0.7506382978723404,-0.5122658645974587
2025-26,2026-03-23,0022500799,2026-02-19T22:00:00-05:00,3,Final,BOS,GSW,BOS @ GSW,196,30,166,0.06666666666666667,0.0963855421686747,0.6916666666666667,-0.6766134628366681
2025-26,2026-03-23,0022500800,2026-02-19T22:00:00-05:00,3,Final,ORL,SAC,ORL @ SAC,202,57,145,0.19298245614035087,0.18620689655172415,1.0363872644574397,0.28408579462337136
2025-26,2026-03-23,0022500801,2026-02-19T22:30:00-05:00,3,Final,DEN,LAC,DEN @ LAC,212,76,136,0.34210526315789475,0.27205882352941174,1.2574679943100997,0.9002140282402228
2025-26,2026-03-23,0022500802,2026-02-20T19:00:00-05:00,3,Final,CLE,CHA,CLE @ CHA,181,73,108,0.2328767123287671,0.32407407407407407,0.7185909980430528,-0.6015782449626215
2025-26,2026-03-23,0022500803,2026-02-20T19:00:00-05:00,3,Final,IND,WAS,IND @ WAS,220,56,164,0.05357142857142857,0.17073170731707318,0.31377551020408156,-1.7297555023346003
2025-26,2026-03-23,0022500804,2026-02-20T19:00:00-05:00,3,Final,UTA,MEM,UTA @ MEM,221,66,155,0.24242424242424243,0.2064516129032258,1.1742424242424243,0.6682733090661614
2025-26,2026-03-23,0022500805,2026-02-20T19:30:00-05:00,3,Final,MIA,ATL,MIA @ ATL,203,59,144,0.1694915254237288,0.20833333333333334,0.8135593220338982,-0.33691173264819047
2025-26,2026-03-23,0022500806,2026-02-20T19:30:00-05:00,3,Final,DAL,MIN,DAL @ MIN,210,68,142,0.20588235294117646,0.24647887323943662,0.8352941176470587,-0.27633919320486305
2025-26,2026-03-23,0022500807,2026-02-20T20:00:00-05:00,3,Final,MIL,NOP,MIL @ NOP,207,60,147,0.16666666666666666,0.20408163265306123,0.8166666666666667,-0.328251897116155
2025-26,2026-03-23,0022500808,2026-02-20T20:00:00-05:00,3,Final,BKN,OKC,BKN @ OKC,201,63,138,0.1746031746031746,0.2318840579710145,0.7529761904761905,-0.5057504091737498
2025-26,2026-03-23,0022500809,2026-02-20T22:00:00-05:00,3,Final,LAC,LAL,LAC @ LAL,195,65,130,0.2923076923076923,0.23076923076923078,1.2666666666666666,0.925849739477692
2025-26,2026-03-23,0022500810,2026-02-20T22:00:00-05:00,3,Final,DEN,POR,DEN @ POR,220,69,151,0.17391304347826086,0.23178807947019867,0.7503105590062112,-0.5131792375938764
2025-26,2026-03-23,0022500811,2026-02-21T17:00:00-05:00,3,Final,ORL,PHX,ORL @ PHX,218,72,146,0.20833333333333334,0.2328767123287671,0.8946078431372549,-0.11103821496101139
2025-26,2026-03-23,0022500812,2026-02-21T19:00:00-05:00,3,Final,PHI,NOP,PHI @ NOP,206,82,124,0.15853658536585366,0.3467741935483871,0.45717526942711284,-1.3301157851595622
2025-26,2026-03-23,0022500813,2026-02-21T20:00:00-05:00,3,Final,MEM,MIA,MEM @ MIA,214,75,139,0.30666666666666664,0.2517985611510791,1.2179047619047618,0.7899555515547184
2025-26,2026-03-23,0022500814,2026-02-21T20:00:00-05:00,3,Final,DET,CHI,DET @ CHI,211,64,147,0.125,0.22448979591836735,0.5568181818181818,-1.0524216973715248
2025-26,2026-03-23,0022500815,2026-02-21T20:00:00-05:00,3,Final,SAC,SAS,SAC @ SAS,220,63,157,0.2857142857142857,0.20382165605095542,1.4017857142857142,1.3024120033755797
2025-26,2026-03-23,0022500816,2026-02-21T20:30:00-05:00,3,Final,HOU,NYK,HOU @ NYK,191,58,133,0.25862068965517243,0.20300751879699247,1.2739463601532568,0.9461374628453239
2025-26,2026-03-23,0022500817,2026-02-22T13:00:00-05:00,3,Final,CLE,OKC,CLE @ OKC,198,68,130,0.23529411764705882,0.25384615384615383,0.9269162210338682,-0.02099823808137779
2025-26,2026-03-23,0022500818,2026-02-22T15:30:00-05:00,3,Final,BKN,ATL,BKN @ ATL,192,63,129,0.09523809523809523,0.2558139534883721,0.37229437229437223,-1.5666697229589488
2025-26,2026-03-23,0022500819,2026-02-22T15:30:00-05:00,3,Final,TOR,MIL,TOR @ MIL,190,54,136,0.2037037037037037,0.20588235294117646,0.9894179894179894,0.15318747307536895
2025-26,2026-03-23,0022500820,2026-02-22T15:30:00-05:00,3,Final,DEN,GSW,DEN @ GSW,211,60,151,0.23333333333333334,0.18543046357615894,1.2583333333333333,0.9026256350963245
2025-26,2026-03-23,0022500821,2026-02-22T17:00:00-05:00,3,Final,DAL,IND,DAL @ IND,215,60,155,0.21666666666666667,0.1870967741935484,1.1580459770114944,0.6231355513343501
2025-26,2026-03-23,0022500822,2026-02-22T18:00:00-05:00,3,Final,CHA,WAS,CHA @ WAS,189,58,131,0.2413793103448276,0.22137404580152673,1.0903686087990487,0.4345259996997001
2025-26,2026-03-23,0022500823,2026-02-22T18:30:00-05:00,3,Final,BOS,LAL,BOS @ LAL,191,57,134,0.2631578947368421,0.19402985074626866,1.3562753036437245,1.1755793801129637
2025-26,2026-03-23,0022500824,2026-02-22T19:00:00-05:00,3,Final,PHI,MIN,PHI @ MIN,203,64,139,0.296875,0.22302158273381295,1.331149193548387,1.1055556116867415
2025-26,2026-03-23,0022500825,2026-02-22T20:00:00-05:00,3,Final,NYK,CHI,NYK @ CHI,194,52,142,0.17307692307692307,0.19014084507042253,0.9102564102564102,-0.06742734021771957
2025-26,2026-03-23,0022500826,2026-02-22T20:00:00-05:00,3,Final,POR,PHX,POR @ PHX,186,35,151,0.14285714285714285,0.11920529801324503,1.1984126984126984,0.7356332654969674
2025-26,2026-03-23,0022500827,2026-02-22T21:00:00-05:00,3,Final,ORL,LAC,ORL @ LAC,189,65,124,0.16923076923076924,0.28225806451612906,0.5995604395604396,-0.9333036187353435
2025-26,2026-03-23,0022500828,2026-02-23T19:00:00-05:00,3,Final,SAS,DET,SAS @ DET,204,66,138,0.18181818181818182,0.2391304347826087,0.7603305785123967,-0.4852545201240776
2025-26,2026-03-23,0022500829,2026-02-23T20:00:00-05:00,3,Final,SAC,MEM,SAC @ MEM,205,61,144,0.14754098360655737,0.20833333333333334,0.7081967213114754,-0.6305459770965784
2025-26,2026-03-23,0022500830,2026-02-23T21:30:00-05:00,3,Final,UTA,HOU,UTA @ HOU,216,49,167,0.22448979591836735,0.15568862275449102,1.4419152276295133,1.4142486441759645
2025-26,2026-03-23,0022500831,2026-02-24T19:00:00-05:00,3,Final,PHI,IND,PHI @ IND,218,67,151,0.14925373134328357,0.2052980132450331,0.7270101107366393,-0.5781150827232995
2025-26,2026-03-23,0022500832,2026-02-24T19:30:00-05:00,3,Final,WAS,ATL,WAS @ ATL,211,66,145,0.24242424242424243,0.21379310344827587,1.1339198435972628,0.5558986104466406
2025-26,2026-03-23,0022500833,2026-02-24T19:30:00-05:00,3,Final,DAL,BKN,DAL @ BKN,199,70,129,0.18571428571428572,0.24806201550387597,0.7486607142857143,-0.5177771775141006
2025-26,2026-03-23,0022500834,2026-02-24T19:30:00-05:00,3,Final,OKC,TOR,OKC @ TOR,200,56,144,0.125,0.2013888888888889,0.6206896551724138,-0.8744187656710742
2025-26,2026-03-23,0022500835,2026-02-24T19:30:00-05:00,3,Final,NYK,CLE,NYK @ CLE,188,64,124,0.40625,0.21774193548387097,1.8657407407407407,2.5954047988937807
2025-26,2026-03-23,0022500836,2026-02-24T20:00:00-05:00,3,Final,CHA,CHI,CHA @ CHI,198,44,154,0.11363636363636363,0.14935064935064934,0.7608695652173914,-0.4837524221044418
2025-26,2026-03-23,0022500837,2026-02-24T20:00:00-05:00,3,Final,MIA,MIL,MIA @ MIL,211,66,145,0.2727272727272727,0.20689655172413793,1.3181818181818181,1.0694169301988732
2025-26,2026-03-23,0022500838,2026-02-24T20:00:00-05:00,3,Final,GSW,NOP,GSW @ NOP,213,64,149,0.328125,0.19463087248322147,1.6858836206896552,2.0941623353179533
2025-26,2026-03-23,0022500839,2026-02-24T21:00:00-05:00,3,Final,BOS,PHX,BOS @ PHX,165,41,124,0.2926829268292683,0.1693548387096774,1.7282229965156795,2.2121576253530177
2025-26,2026-03-23,0022500840,2026-02-24T22:30:00-05:00,3,Final,ORL,LAL,ORL @ LAL,195,67,128,0.1791044776119403,0.265625,0.6742756804214223,-0.725080272419206
2025-26,2026-03-23,0022500841,2026-02-24T22:00:00-05:00,3,Final,MIN,POR,MIN @ POR,200,70,130,0.2,0.2846153846153846,0.7027027027027027,-0.6458572164937758
2025-26,2026-03-23,0022500842,2026-02-25T19:30:00-05:00,3,Final,OKC,DET,OKC @ DET,199,66,133,0.21212121212121213,0.2631578947368421,0.8060606060606061,-0.35780984814698613
2025-26,2026-03-23,0022500843,2026-02-25T19:30:00-05:00,3,Final,SAS,TOR,SAS @ TOR,203,65,138,0.26153846153846155,0.2391304347826087,1.0937062937062938,0.443827768821057
2025-26,2026-03-23,0022500844,2026-02-25T19:30:00-05:00,3,Final,GSW,MEM,GSW @ MEM,196,56,140,0.16071428571428573,0.20714285714285716,0.7758620689655172,-0.4419699254662995
2025-26,2026-03-23,0022500845,2026-02-25T20:00:00-05:00,3,Final,SAC,HOU,SAC @ HOU,193,47,146,0.1702127659574468,0.1643835616438356,1.0354609929078014,0.2815043753648564
2025-26,2026-03-23,0022500846,2026-02-25T20:00:00-05:00,3,Final,CLE,MIL,CLE @ MIL,187,51,136,0.23529411764705882,0.17647058823529413,1.3333333333333333,1.1116425745286322
2025-26,2026-03-23,0022500847,2026-02-25T22:00:00-05:00,3,Final,BOS,DEN,BOS @ DEN,189,59,130,0.15254237288135594,0.24615384615384617,0.6197033898305084,-0.8771673811808506
2025-26,2026-03-23,0022500848,2026-02-26T19:00:00-05:00,3,Final,CHA,IND,CHA @ IND,196,57,139,0.14035087719298245,0.22302158273381295,0.6293152235427277,-0.8503802336493791
2025-26,2026-03-23,0022500849,2026-02-26T19:00:00-05:00,3,Final,MIA,PHI,MIA @ PHI,207,60,147,0.15,0.2108843537414966,0.7112903225806451,-0.6219244428418351
